gpt4omini,llama70b,llama8b,phi4,qwen7b,tulu3,scenario_power,scenario_expertise,scenario_stakes,scenario_emotional,scenario_formality,scenario_duration,user_initial_E,user_initial_A,user_initial_C,user_initial_N,user_initial_O,bot_initial_E,bot_initial_A,bot_initial_C,bot_initial_N,bot_initial_O,E_distance,A_distance,C_distance,N_distance,O_distance,conversation_sentiment,avg_user_reply,avg_bot_reply
1,0,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,36,40,37,36,40,23,39,31,23,35,13,1,6,13,5,1.0,282.8,291.8
1,0,0,0,0,0,0.3,0.6,0.8,0.7,0.7,0.6,4,16,16,24,0,23,39,33,23,33,-19,-23,-17,1,-33,0.9,269.9,313.8
1,0,0,0,0,0,0.4,0.7,0.6,0.4,0.5,0.7,21,16,39,22,31,23,39,32,24,34,-2,-23,7,-2,-3,1.0,277.4,301.8
1,0,0,0,0,0,0.4,0.7,0.6,0.4,0.5,0.7,36,21,1,0,32,24,39,32,23,35,12,-18,-31,-23,-3,1.0,282.9,296.2
1,0,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,16,40,13,31,28,24,39,32,23,35,-8,1,-19,8,-7,1.0,254.7,297.6
1,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,36,23,17,25,35,24,39,32,23,35,12,-16,-15,2,0,1.0,272.6,273.1
1,0,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,10,39,12,7,21,26,39,31,22,35,-16,0,-19,-15,-14,1.0,287.0,295.5
1,0,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,1,24,19,16,13,23,39,31,25,33,-22,-15,-12,-9,-20,0.8,272.0,283.7
1,0,0,0,0,0,0.5,0.4,0.8,0.8,0.7,0.7,20,14,0,30,12,24,39,31,22,35,-4,-25,-31,8,-23,0.6,241.5,271.2
1,0,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,20,15,40,20,20,25,39,31,22,33,-5,-24,9,-2,-13,0.9,273.8,284.4
1,0,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,20,17,38,23,35,25,39,32,24,35,-5,-22,6,-1,0,0.1,255.3,285.8
1,0,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,36,16,4,9,22,25,39,32,22,35,11,-23,-28,-13,-13,1.0,258.4,275.8
1,0,0,0,0,0,0.4,0.7,0.4,0.3,0.5,0.4,38,26,1,22,30,24,38,32,23,35,14,-12,-31,-1,-5,0.9,253.2,276.9
1,0,0,0,0,0,0.8,0.7,0.6,0.5,0.7,0.8,39,40,36,36,39,23,39,32,23,34,16,1,4,13,5,1.0,255.9,280.5
1,0,0,0,0,0,0.4,0.9,0.9,0.6,0.8,0.7,26,8,7,22,26,26,38,32,22,35,0,-30,-25,0,-9,0.9,260.5,324.1
1,0,0,0,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,21,16,16,28,17,22,39,32,23,32,-1,-23,-16,5,-15,-0.8,217.1,268.8
1,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,4,32,13,9,8,24,39,31,22,35,-20,-7,-18,-13,-27,0.9,262.3,265.5
1,0,0,0,0,0,0.3,0.8,0.4,0.2,0.5,0.2,6,34,15,8,24,24,39,33,23,35,-18,-5,-18,-15,-11,0.9,250.7,258.2
1,0,0,0,0,0,0.0,0.2,0.2,0.8,0.1,0.1,38,37,25,15,37,25,37,31,22,33,13,0,-6,-7,4,-0.5,332.9,330.9
1,0,0,0,0,0,0.2,0.3,0.2,0.5,0.3,0.4,20,13,17,19,7,25,38,32,22,35,-5,-25,-15,-3,-28,-0.8,276.4,267.8
1,0,0,0,0,0,0.0,0.5,0.9,0.6,0.9,0.5,19,40,18,14,33,23,39,30,24,35,-4,1,-12,-10,-2,1.0,257.4,262.3
1,0,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,24,15,16,24,26,27,38,31,23,35,-3,-23,-15,1,-9,0.4,173.5,257.7
1,0,0,0,0,0,0.4,0.8,0.5,0.5,0.6,0.2,40,31,23,14,36,24,38,33,22,33,16,-7,-10,-8,3,1.0,268.3,259.8
1,0,0,0,0,0,0.4,0.8,0.7,0.5,0.6,0.6,0,20,32,17,6,26,39,33,23,34,-26,-19,-1,-6,-28,0.9,262.4,284.1
1,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,19,15,38,23,31,23,39,33,22,33,-4,-24,5,1,-2,1.0,267.8,294.6
1,0,0,0,0,0,0.8,0.5,0.9,0.7,0.9,0.1,20,40,17,10,24,23,39,33,22,34,-3,1,-16,-12,-10,0.9,271.9,223.8
1,0,0,0,0,0,0.4,0.8,0.5,0.5,0.6,0.2,35,26,17,24,35,23,39,33,25,32,12,-13,-16,-1,3,1.0,267.0,279.4
1,0,0,0,0,0,0.0,0.3,0.3,0.8,0.2,0.1,36,25,4,20,37,23,39,31,22,33,13,-14,-27,-2,4,0.2,294.8,319.0
1,0,0,0,0,0,0.3,0.8,0.4,0.2,0.5,0.2,0,15,3,8,4,26,37,32,22,35,-26,-22,-29,-14,-31,0.9,255.6,261.8
1,0,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,13,40,19,19,25,26,38,33,22,34,-13,2,-14,-3,-9,1.0,285.5,310.1
1,0,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,18,27,19,17,21,24,38,32,22,33,-6,-11,-13,-5,-12,0.8,273.2,290.6
1,0,0,0,0,0,0.4,0.7,0.4,0.3,0.5,0.4,11,37,14,15,18,26,38,32,22,34,-15,-1,-18,-7,-16,0.9,255.0,278.0
1,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,12,19,37,20,20,23,38,33,22,32,-11,-19,4,-2,-12,1.0,293.4,300.7
1,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,24,8,28,28,32,23,39,33,23,35,1,-31,-5,5,-3,0.9,277.8,344.5
1,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,12,16,28,32,10,24,39,32,22,35,-12,-23,-4,10,-25,1.0,258.7,290.3
1,0,0,0,0,0,0.4,0.8,0.5,0.5,0.6,0.2,20,15,37,17,23,24,39,33,23,33,-4,-24,4,-6,-10,0.9,287.0,291.9
1,0,0,0,0,0,0.6,0.4,0.7,0.3,0.8,0.7,20,16,23,32,19,26,39,32,23,36,-6,-23,-9,9,-17,0.7,22.7,25.7
1,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,24,0,8,28,8,27,39,32,24,36,-3,-39,-24,4,-28,-0.2,252.1,312.5
1,0,0,0,0,0,0.4,0.8,0.7,0.5,0.6,0.6,21,32,14,11,22,24,39,31,24,35,-3,-7,-17,-13,-13,1.0,250.7,282.1
1,0,0,0,0,0,0.4,0.7,0.8,0.7,0.5,0.3,2,14,0,7,4,26,39,33,22,37,-24,-25,-33,-15,-33,0.3,236.0,280.8
1,0,0,0,0,0,0.8,0.7,0.6,0.5,0.7,0.8,20,14,16,19,21,25,39,32,23,33,-5,-25,-16,-4,-12,0.9,208.4,273.2
1,0,0,0,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,40,40,36,36,40,25,38,32,22,34,15,2,4,14,6,1.0,276.1,279.7
1,0,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,33,40,17,30,33,24,38,32,23,32,9,2,-15,7,1,0.9,260.3,284.8
1,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,29,28,8,5,26,22,39,31,24,32,7,-11,-23,-19,-6,0.8,248.1,282.3
1,0,0,0,0,0,0.5,0.4,0.8,0.8,0.7,0.7,11,38,17,16,24,23,39,32,22,34,-12,-1,-15,-6,-10,0.9,252.9,278.4
1,0,0,0,0,0,0.7,0.9,1.0,0.7,0.8,0.5,20,27,25,29,27,24,38,33,22,36,-4,-11,-8,7,-9,-0.5,259.7,298.5
1,0,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,20,12,2,30,12,24,38,31,23,35,-4,-26,-29,7,-23,-0.6,257.8,297.9
1,0,0,0,0,0,0.0,0.5,0.9,0.6,0.9,0.5,24,15,15,32,24,26,39,34,22,32,-2,-24,-19,10,-8,0.9,279.4,310.1
1,0,0,0,0,0,0.5,0.4,0.7,0.6,0.6,0.7,20,16,16,32,12,22,39,31,23,34,-2,-23,-15,9,-22,-0.8,265.4,271.0
1,0,0,0,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,19,39,12,11,24,23,38,31,22,36,-4,1,-19,-11,-12,0.9,253.5,257.8
1,0,0,0,0,0,0.4,0.8,0.7,0.5,0.6,0.6,35,15,2,10,24,24,38,33,24,34,11,-23,-31,-14,-10,1.0,257.3,299.5
1,0,0,0,0,0,0.2,0.5,0.5,0.4,0.5,0.1,17,10,4,23,19,24,39,31,24,35,-7,-29,-27,-1,-16,0.9,251.5,219.1
1,0,0,0,0,0,0.3,0.8,0.4,0.2,0.5,0.2,35,10,2,23,32,24,38,32,22,33,11,-28,-30,1,-1,1.0,272.3,300.1
1,0,0,0,0,0,0.5,0.4,0.7,0.6,0.6,0.7,5,33,18,7,21,23,39,32,23,35,-18,-6,-14,-16,-14,1.0,263.9,257.2
1,0,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,39,22,0,23,25,24,39,32,23,33,15,-17,-32,0,-8,1.0,290.0,295.0
1,0,0,0,0,0,0.7,0.9,1.0,0.7,0.8,0.5,36,20,1,0,32,24,39,32,23,34,12,-19,-31,-23,-2,0.8,256.9,306.6
1,0,0,0,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,16,23,40,36,24,24,39,32,23,35,-8,-16,8,13,-11,0.9,284.7,273.6
1,0,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,12,21,1,14,17,24,39,31,23,35,-12,-18,-30,-9,-18,0.9,267.2,295.9
1,0,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,0,20,11,9,9,23,38,32,24,35,-23,-18,-21,-15,-26,0.9,296.1,241.4
1,0,0,0,0,0,0.4,0.7,0.8,0.7,0.5,0.3,3,23,35,9,16,25,39,31,24,35,-22,-16,4,-15,-19,0.4,258.9,298.6
1,0,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,3,23,13,10,10,24,38,32,23,35,-21,-15,-19,-13,-25,0.5,254.4,314.2
1,0,0,0,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,8,21,18,16,20,26,39,33,23,34,-18,-18,-15,-7,-14,0.9,262.2,240.9
1,0,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,21,16,40,27,27,25,39,30,22,35,-4,-23,10,5,-8,0.9,274.3,296.9
1,0,0,0,0,0,0.3,0.7,0.4,0.3,0.4,0.5,36,31,4,20,37,24,39,31,22,35,12,-8,-27,-2,2,1.0,296.8,286.2
1,0,0,0,0,0,0.4,0.9,0.9,0.6,0.8,0.7,9,19,2,14,17,24,39,33,23,34,-15,-20,-31,-9,-17,0.9,258.6,304.1
1,0,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,20,13,4,30,12,24,39,32,22,32,-4,-26,-28,8,-20,0.8,251.9,268.1
1,0,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,16,17,32,25,21,23,38,32,23,34,-7,-21,0,2,-13,0.5,328.2,316.5
1,0,0,0,0,0,0.2,0.5,0.5,0.4,0.5,0.1,24,0,16,28,8,24,39,32,24,35,0,-39,-16,4,-27,0.6,287.0,249.3
1,0,0,0,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,4,16,16,24,0,25,39,32,24,35,-21,-23,-16,0,-35,0.5,246.3,244.6
1,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,19,15,2,21,17,24,39,32,22,33,-5,-24,-30,-1,-16,0.9,246.0,244.4
1,0,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,9,37,15,14,22,23,39,33,22,35,-14,-2,-18,-8,-13,0.9,246.5,269.2
1,0,0,0,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,9,34,17,7,19,25,38,32,24,33,-16,-4,-15,-17,-14,0.7,255.6,236.3
1,0,0,0,0,0,0.0,0.1,0.4,0.6,0.2,0.2,20,16,16,32,12,25,39,33,22,35,-5,-23,-17,10,-23,-0.5,231.4,211.6
1,0,0,0,0,0,0.5,0.8,0.7,0.6,0.7,0.4,20,9,0,22,12,24,39,31,22,32,-4,-30,-31,0,-20,0.5,244.8,315.1
1,0,0,0,0,0,0.0,0.3,0.3,0.8,0.2,0.1,12,40,23,18,25,24,39,31,22,33,-12,1,-8,-4,-8,0.9,300.4,317.7
1,0,0,0,0,0,0.3,0.7,0.4,0.3,0.4,0.5,20,16,39,22,32,24,39,32,22,34,-4,-23,7,0,-2,1.0,279.6,288.3
1,0,0,0,0,0,0.4,0.7,0.4,0.3,0.5,0.4,11,39,19,13,25,25,38,33,23,33,-14,1,-14,-10,-8,0.9,253.6,270.5
1,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,36,22,12,10,35,24,38,31,23,35,12,-16,-19,-13,0,0.9,275.0,274.9
1,0,0,0,0,0,0.2,0.3,0.2,0.5,0.3,0.4,20,16,16,32,12,22,39,32,23,33,-2,-23,-16,9,-21,-0.5,270.6,280.1
1,0,0,0,0,0,0.8,0.7,0.6,0.5,0.7,0.8,24,0,8,28,8,26,38,32,22,36,-2,-38,-24,6,-28,-0.3,216.2,299.1
1,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,36,15,4,6,25,23,39,33,24,35,13,-24,-29,-18,-10,0.9,277.5,306.8
1,0,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,24,7,28,29,32,24,39,32,22,33,0,-32,-4,7,-1,0.9,269.0,284.2
1,0,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,2,35,18,24,16,22,39,33,24,36,-20,-4,-15,0,-20,1.0,265.3,291.0
1,0,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,36,25,4,19,36,24,39,33,24,35,12,-14,-29,-5,1,1.0,260.5,278.0
1,0,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,38,18,25,29,31,24,39,31,23,35,14,-21,-6,6,-4,1.0,270.8,283.2
1,0,0,0,0,0,0.3,0.7,0.4,0.3,0.4,0.5,23,15,16,24,21,24,38,31,24,35,-1,-23,-15,0,-14,-0.3,201.6,197.4
1,0,0,0,0,0,0.4,0.7,0.8,0.7,0.5,0.3,21,35,17,10,24,25,39,33,22,34,-4,-4,-16,-12,-10,1.0,244.7,267.0
1,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,11,17,1,15,17,24,38,32,24,35,-13,-21,-31,-9,-18,0.9,237.3,265.1
1,0,0,0,0,0,0.4,0.8,0.5,0.5,0.6,0.2,18,16,20,32,16,23,39,32,24,34,-5,-23,-12,8,-18,0.9,245.5,259.6
1,0,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,36,16,1,7,28,23,39,31,22,35,13,-23,-30,-15,-7,-0.7,245.6,323.8
1,0,0,0,0,0,-0.5,0.5,0.6,0.7,0.7,0.1,34,40,16,28,34,24,39,32,22,34,10,1,-16,6,0,1.0,250.2,233.8
1,0,0,0,0,0,0.7,0.9,1.0,0.7,0.8,0.5,35,13,1,13,30,24,38,33,23,36,11,-25,-32,-10,-6,0.6,252.0,289.5
1,0,0,0,0,0,0.2,0.5,0.5,0.4,0.5,0.1,8,8,4,8,0,24,39,33,22,35,-16,-31,-29,-14,-35,-0.6,240.1,220.9
1,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,24,0,8,28,8,25,39,32,22,35,-1,-39,-24,6,-27,-0.6,227.4,260.2
1,0,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,2,4,22,32,16,25,38,33,25,32,-23,-34,-11,7,-16,-0.5,220.9,256.4
1,0,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,18,35,26,13,35,23,38,32,24,34,-5,-3,-6,-11,1,0.3,251.8,292.1
1,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,40,37,25,16,38,23,39,32,22,36,17,-2,-7,-6,2,1.0,311.9,299.9
1,0,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,20,16,16,28,17,25,38,32,22,35,-5,-22,-16,6,-18,0.9,231.2,264.5
1,0,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,36,12,12,32,33,25,39,32,22,36,11,-27,-20,10,-3,1.0,275.3,309.4
1,0,0,0,0,0,-0.2,0.8,0.8,0.6,0.6,0.5,36,40,36,36,40,25,38,32,23,32,11,2,4,13,8,1.0,293.9,296.6
1,0,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,39,36,22,15,36,24,39,32,23,35,15,-3,-10,-8,1,1.0,292.2,286.0
1,0,0,0,0,0,0.8,0.5,0.9,0.7,0.9,0.1,19,16,40,26,25,24,39,31,22,35,-5,-23,9,4,-10,0.9,302.3,179.1
1,0,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,2,4,22,32,15,24,39,32,22,35,-22,-35,-10,10,-20,0.5,229.6,276.4
1,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,0,4,2,28,2,25,38,32,22,32,-25,-34,-30,6,-30,-0.6,282.4,307.1
1,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,20,16,40,20,18,25,38,32,23,35,-5,-22,8,-3,-17,1.0,296.2,285.6
1,0,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,2,4,24,30,14,25,39,33,22,35,-23,-35,-9,8,-21,-0.6,232.4,250.1
1,0,0,0,0,0,0.3,0.8,0.4,0.2,0.5,0.2,36,4,24,36,36,23,39,32,22,35,13,-35,-8,14,1,0.1,270.4,261.9
1,0,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,20,15,16,20,20,24,39,31,24,35,-4,-24,-15,-4,-15,0.5,193.0,284.3
1,0,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,19,16,40,24,26,24,38,31,22,34,-5,-22,9,2,-8,1.0,249.4,226.3
1,0,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,20,16,40,18,32,24,38,32,23,34,-4,-22,8,-5,-2,1.0,298.1,312.2
1,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,38,40,36,36,39,22,40,32,23,35,16,0,4,13,4,1.0,271.1,266.4
1,0,0,0,0,0,-0.5,0.5,0.6,0.7,0.7,0.1,8,24,16,14,20,24,39,32,23,33,-16,-15,-16,-9,-13,0.9,267.5,243.3
1,0,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,39,37,24,15,38,23,40,31,23,35,16,-3,-7,-8,3,0.6,270.6,275.9
1,0,0,0,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,20,8,16,28,12,26,39,33,23,34,-6,-31,-17,5,-22,-0.8,235.0,277.3
1,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,36,9,4,26,33,25,39,30,22,35,11,-30,-26,4,-2,1.0,273.4,299.9
1,0,0,0,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,20,16,16,17,6,25,39,33,23,35,-5,-23,-17,-6,-29,-0.9,252.9,260.4
1,0,0,0,0,0,0.3,0.7,0.4,0.3,0.4,0.5,14,24,38,16,12,23,39,33,23,35,-9,-15,5,-7,-23,1.0,134.3,174.1
1,0,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,20,15,20,32,24,25,40,33,22,36,-5,-25,-13,10,-12,0.9,282.4,293.7
1,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,36,24,3,22,36,24,38,34,23,35,12,-14,-31,-1,1,0.9,258.9,292.5
1,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,36,40,37,36,40,23,39,32,23,34,13,1,5,13,6,1.0,283.9,249.5
1,0,0,0,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,24,4,24,28,32,24,39,32,23,33,0,-35,-8,5,-1,0.5,232.6,236.6
1,0,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,9,34,18,6,22,24,39,32,23,34,-15,-5,-14,-17,-12,0.9,254.0,285.1
1,0,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,29,40,15,31,34,23,38,32,23,35,6,2,-17,8,-1,1.0,264.0,271.0
1,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,20,16,24,32,20,26,39,31,23,35,-6,-23,-7,9,-15,0.1,288.5,364.2
1,0,0,0,0,0,0.0,0.5,0.9,0.6,0.9,0.5,36,24,1,0,32,24,39,32,23,33,12,-15,-31,-23,-1,1.0,293.2,306.1
1,0,0,0,0,0,0.2,0.5,0.5,0.4,0.5,0.1,9,31,18,7,19,23,39,32,23,35,-14,-8,-14,-16,-16,0.9,260.7,209.2
1,0,0,0,0,0,0.2,0.3,0.2,0.5,0.3,0.4,0,4,4,28,2,25,38,33,22,35,-25,-34,-29,6,-33,-0.6,281.1,290.5
1,0,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,11,38,16,15,17,24,39,31,23,35,-13,-1,-15,-8,-18,0.9,267.8,296.5
1,0,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,22,16,40,21,18,24,39,31,23,35,-2,-23,9,-2,-17,0.9,289.8,309.0
1,0,0,0,0,0,-0.5,0.5,0.6,0.7,0.7,0.1,20,16,40,21,19,23,38,33,22,35,-3,-22,7,-1,-16,0.9,270.0,262.1
1,0,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,4,4,4,8,1,23,39,32,23,35,-19,-35,-28,-15,-34,-0.5,273.3,307.2
1,0,0,0,0,0,0.4,0.7,0.4,0.3,0.5,0.4,25,26,4,13,23,25,39,32,23,33,0,-13,-28,-10,-10,0.9,255.1,262.8
1,0,0,0,0,0,0.3,0.7,0.8,0.7,0.5,0.6,20,18,40,15,35,24,39,32,23,36,-4,-21,8,-8,-1,1.0,271.8,304.8
1,0,0,0,0,0,0.0,0.1,0.4,0.6,0.2,0.2,21,35,16,11,24,23,38,32,22,35,-2,-3,-16,-11,-11,0.9,248.0,238.1
1,0,0,0,0,0,0.0,0.3,0.3,0.8,0.2,0.1,18,26,17,17,21,24,39,32,23,35,-6,-13,-15,-6,-14,0.1,276.0,297.3
1,0,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,36,16,1,11,29,24,39,32,23,36,12,-23,-31,-12,-7,1.0,271.8,314.2
1,0,0,0,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,18,22,32,20,14,25,38,31,23,35,-7,-16,1,-3,-21,0.9,246.4,271.8
1,0,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,21,19,39,20,32,27,39,33,22,35,-6,-20,6,-2,-3,0.9,276.7,303.6
1,0,0,0,0,0,0.3,0.6,0.8,0.7,0.7,0.6,23,15,15,32,24,24,38,32,23,36,-1,-23,-17,9,-12,-0.5,285.1,313.8
1,0,0,0,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,13,18,1,13,19,24,37,32,22,34,-11,-19,-31,-9,-15,0.8,230.2,225.3
1,0,0,0,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,23,28,3,13,21,24,38,33,23,35,-1,-10,-30,-10,-14,0.9,218.8,287.9
1,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,13,40,6,16,19,24,39,31,23,34,-11,1,-25,-7,-15,1.0,260.9,299.8
1,0,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,10,33,17,8,21,24,39,34,23,36,-14,-6,-17,-15,-15,0.4,253.0,299.6
1,0,0,0,0,0,0.8,0.7,0.6,0.5,0.7,0.8,20,15,40,20,18,25,39,32,23,35,-5,-24,8,-3,-17,1.0,281.1,283.4
1,0,0,0,0,0,0.5,0.4,0.8,0.8,0.7,0.7,30,40,17,32,32,24,39,33,22,35,6,1,-16,10,-3,1.0,240.8,243.6
1,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,20,36,12,10,25,24,38,33,22,35,-4,-2,-21,-12,-10,0.9,252.9,307.6
1,0,0,0,0,0,0.5,0.4,0.8,0.8,0.7,0.7,6,9,12,19,9,26,39,32,22,35,-20,-30,-20,-3,-26,-0.4,262.9,299.7
1,0,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,16,19,35,21,24,23,39,33,22,32,-7,-20,2,-1,-8,0.9,274.3,293.8
1,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,35,31,4,25,37,24,39,32,22,35,11,-8,-28,3,2,0.9,295.5,304.8
1,0,0,0,0,0,0.8,0.5,0.9,0.7,0.9,0.1,19,16,36,19,27,23,38,32,23,35,-4,-22,4,-4,-8,0.9,332.9,185.3
1,0,0,0,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,24,16,20,32,24,24,39,32,23,35,0,-23,-12,9,-11,-0.8,277.3,314.8
1,0,0,0,0,0,0.3,0.6,0.8,0.7,0.7,0.6,9,35,19,9,24,23,39,31,23,34,-14,-4,-12,-14,-10,1.0,265.3,305.7
1,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,5,14,15,19,11,24,39,32,22,35,-19,-25,-17,-3,-24,0.5,271.6,287.1
1,0,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,20,17,40,23,24,23,39,32,22,35,-3,-22,8,1,-11,1.0,237.3,298.0
1,0,0,0,0,0,0.5,0.8,0.7,0.6,0.7,0.4,0,4,0,30,2,27,39,31,22,35,-27,-35,-31,8,-33,0.2,260.5,303.0
1,0,0,0,0,0,0.4,0.7,0.4,0.3,0.5,0.4,8,13,28,31,14,26,38,32,22,33,-18,-25,-4,9,-19,1.0,281.4,319.5
1,0,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,5,22,21,16,10,24,39,33,23,33,-19,-17,-12,-7,-23,1.0,286.3,291.4
1,0,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,32,40,36,36,40,25,39,32,22,35,7,1,4,14,5,1.0,287.7,297.8
1,0,0,0,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,16,14,36,17,15,24,39,32,21,35,-8,-25,4,-4,-20,0.9,281.8,288.7
1,0,0,0,0,0,0.3,0.6,0.8,0.7,0.7,0.6,36,21,0,18,36,23,39,33,23,34,13,-18,-33,-5,2,1.0,301.6,333.9
1,0,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,17,16,40,20,17,24,38,32,23,33,-7,-22,8,-3,-16,1.0,292.8,280.3
1,0,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,15,20,32,20,22,25,38,31,23,35,-10,-18,1,-3,-13,0.9,321.5,334.3
1,0,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,24,0,20,29,12,25,39,31,23,35,-1,-39,-11,6,-23,1.0,297.1,320.7
1,0,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,10,20,17,15,20,24,39,31,22,35,-14,-19,-14,-7,-15,0.3,271.0,298.8
1,0,0,0,0,0,0.7,0.9,1.0,0.7,0.8,0.5,15,35,24,14,33,24,38,31,22,33,-9,-3,-7,-8,0,-0.8,271.9,308.3
1,0,0,0,0,0,0.7,0.9,1.0,0.7,0.8,0.5,20,16,16,32,12,25,39,32,22,34,-5,-23,-16,10,-22,-0.4,244.6,328.4
1,0,0,0,0,0,0.5,0.4,0.7,0.6,0.6,0.7,23,27,5,13,22,25,39,31,21,33,-2,-12,-26,-8,-11,0.8,257.8,279.2
