gpt4o,gpt4omini,llama8b,phi4,qwen7b,mistral,gemma,scenario_power,scenario_expertise,scenario_stakes,scenario_emotional,scenario_formality,scenario_duration,user_initial_E,user_initial_A,user_initial_C,user_initial_N,user_initial_O,bot_initial_E,bot_initial_A,bot_initial_C,bot_initial_N,bot_initial_O,E_distance,A_distance,C_distance,N_distance,O_distance,conversation_sentiment,avg_user_reply,avg_bot_reply
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,28.5,28.5,50.0,30.5,35.0,35,46,40,40,45,-6.5,-17.5,10.0,-9.5,-10.0,1.0,25.5,0.0
1,0,0,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,30.0,26.0,26.0,42.0,22.0,35,46,40,40,45,-5.0,-20.0,-14.0,2.0,-23.0,-0.7,26.5,0.0
1,0,0,0,0,0,0,0.5,0.8,0.5,0.2,0.6,0.3,35.25,22.0,24.25,28.75,33.5,35,46,40,40,45,0.25,-24.0,-15.75,-11.25,-11.5,0.8,22.8,0.0
1,0,0,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,46.0,18.75,10.5,34.75,38.0,35,46,40,40,45,11.0,-27.25,-29.5,-5.25,-7.0,1.0,26.3,0.0
1,0,0,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,24.5,49.75,18.75,26.0,30.0,35,46,40,40,45,-10.5,3.75,-21.25,-14.0,-15.0,1.0,23.0,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,37.75,47.75,26.25,40.25,39.0,35,46,40,40,45,2.75,1.75,-13.75,0.25,-6.0,1.0,25.7,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,48.0,33.75,11.75,32.0,35.0,35,46,40,40,45,13.0,-12.25,-28.25,-8.0,-10.0,1.0,25.8,0.0
1,0,0,0,0,0,0,0.8,0.5,0.9,0.7,0.9,0.1,43.5,50.0,45.75,46.0,49.25,35,46,40,40,45,8.5,4.0,5.75,6.0,4.25,1.0,27.7,0.0
1,0,0,0,0,0,0,0.3,0.7,0.4,0.3,0.4,0.5,31.75,31.0,49.0,23.25,44.75,35,46,40,40,45,-3.25,-15.0,9.0,-16.75,-0.25,0.9,26.9,0.0
1,0,0,0,0,0,0,0.7,0.9,1.0,0.7,0.8,0.5,30.0,24.25,24.0,25.25,18.75,35,46,40,40,45,-5.0,-21.75,-16.0,-14.75,-26.25,-0.8,24.0,0.0
1,0,0,0,0,0,0,0.4,0.7,0.8,0.7,0.5,0.3,43.0,17.75,16.5,29.5,37.5,35,46,40,40,45,8.0,-28.25,-23.5,-10.5,-7.5,1.0,24.0,0.0
1,0,0,0,0,0,0,0.3,0.7,0.4,0.3,0.4,0.5,30.0,19.0,27.75,16.25,18.5,35,46,40,40,45,-5.0,-27.0,-12.25,-23.75,-26.5,0.2,23.2,0.0
1,0,0,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,25.5,50.0,29.75,24.0,38.25,35,46,40,40,45,-9.5,4.0,-10.25,-16.0,-6.75,0.9,25.4,0.0
1,0,0,0,0,0,0,0.8,0.7,0.6,0.5,0.7,0.8,46.0,21.5,10.75,22.75,34.0,35,46,40,40,45,11.0,-24.5,-29.25,-17.25,-11.0,1.0,24.2,0.0
1,0,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,34.0,13.0,38.0,38.0,42.0,35,46,40,40,45,-1.0,-33.0,-2.0,-2.0,-3.0,0.9,29.7,0.0
1,0,0,0,0,0,0,0.0,0.2,0.2,0.8,0.1,0.1,16.75,25.25,40.0,37.75,22.25,35,46,40,40,45,-18.25,-20.75,0.0,-2.25,-22.75,0.2,8.4,0.0
1,0,0,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,48.0,33.75,11.75,32.0,35.0,35,46,40,40,45,13.0,-12.25,-28.25,-8.0,-10.0,0.9,25.0,0.0
1,0,0,0,0,0,0,0.4,0.8,0.5,0.5,0.6,0.2,46.0,31.0,12.5,27.25,46.0,35,46,40,40,45,11.0,-15.0,-27.5,-12.75,1.0,1.0,24.1,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,18.0,41.5,20.25,19.75,15.75,35,46,40,40,45,-17.0,-4.5,-19.75,-20.25,-29.25,0.9,23.8,0.0
1,0,0,0,0,0,0,0.4,0.9,0.9,0.6,0.8,0.7,30.0,18.0,34.25,42.0,30.0,35,46,40,40,45,-5.0,-28.0,-5.75,2.0,-15.0,0.9,26.3,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,30.0,17.0,23.25,35.25,27.25,35,46,40,40,45,-5.0,-29.0,-16.75,-4.75,-17.75,-0.7,23.2,0.0
1,0,0,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,46.0,18.75,10.5,34.75,38.0,35,46,40,40,45,11.0,-27.25,-29.5,-5.25,-7.0,0.9,26.5,0.0
1,0,0,0,0,0,0,0.3,0.8,0.4,0.2,0.5,0.2,30.0,18.0,34.25,42.0,30.0,35,46,40,40,45,-5.0,-28.0,-5.75,2.0,-15.0,0.5,25.0,0.0
1,0,0,0,0,0,0,0.0,0.1,0.4,0.6,0.2,0.2,19.5,29.5,26.75,26.0,29.75,35,46,40,40,45,-15.5,-16.5,-13.25,-14.0,-15.25,0.9,27.1,0.0
1,0,0,0,0,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,12.25,20.0,25.75,26.0,20.75,35,46,40,40,45,-22.75,-26.0,-14.25,-14.0,-24.25,0.2,22.8,0.0
1,0,0,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,46.0,21.5,10.75,22.75,34.0,35,46,40,40,45,11.0,-24.5,-29.25,-17.25,-11.0,1.0,19.1,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,43.5,50.0,45.75,46.0,49.25,35,46,40,40,45,8.5,4.0,5.75,6.0,4.25,1.0,27.9,0.0
1,0,0,0,0,0,0,0.0,0.2,0.2,0.8,0.1,0.1,37.5,37.0,21.0,13.25,38.0,35,46,40,40,45,2.5,-9.0,-19.0,-26.75,-7.0,1.0,26.8,0.0
1,0,0,0,0,0,0,0.8,0.5,0.9,0.7,0.9,0.1,21.5,39.75,26.5,19.0,33.75,35,46,40,40,45,-13.5,-6.25,-13.5,-21.0,-11.25,0.9,27.1,0.0
1,0,0,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,44.75,23.75,11.75,20.75,37.5,35,46,40,40,45,9.75,-22.25,-28.25,-19.25,-7.5,1.0,25.8,0.0
1,0,0,0,0,0,0,0.4,0.8,0.7,0.5,0.6,0.6,29.0,49.75,24.25,38.25,34.5,35,46,40,40,45,-6.0,3.75,-15.75,-1.75,-10.5,1.0,25.1,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,10.25,31.25,43.5,23.25,16.75,35,46,40,40,45,-24.75,-14.75,3.5,-16.75,-28.25,0.9,23.4,0.0
1,0,0,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,19.75,49.0,28.25,22.25,31.25,35,46,40,40,45,-15.25,3.0,-11.75,-17.75,-13.75,0.9,24.2,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,31.75,31.0,49.0,23.25,44.75,35,46,40,40,45,-3.25,-15.0,9.0,-16.75,-0.25,0.9,24.3,0.0
1,0,0,0,0,0,0,0.3,0.8,0.4,0.2,0.5,0.2,13.25,35.75,42.25,19.75,24.25,35,46,40,40,45,-21.75,-10.25,2.25,-20.25,-20.75,0.9,27.2,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.4,0.5,0.7,19.75,49.0,28.25,22.25,31.25,35,46,40,40,45,-15.25,3.0,-11.75,-17.75,-13.75,1.0,24.8,0.0
1,0,0,0,0,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,43.5,50.0,45.75,46.0,49.25,35,46,40,40,45,8.5,4.0,5.75,6.0,4.25,1.0,26.8,0.0
1,0,0,0,0,0,0,0.4,0.7,0.4,0.3,0.5,0.4,46.0,18.75,10.5,34.75,38.0,35,46,40,40,45,11.0,-27.25,-29.5,-5.25,-7.0,1.0,21.9,0.0
1,0,0,0,0,0,0,0.3,0.7,0.4,0.3,0.4,0.5,30.0,46.0,25.0,23.25,30.25,35,46,40,40,45,-5.0,0.0,-15.0,-16.75,-14.75,1.0,9.1,0.0
1,0,0,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,48.5,43.5,31.25,27.5,44.25,35,46,40,40,45,13.5,-2.5,-8.75,-12.5,-0.75,1.0,31.9,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,14.25,44.0,26.25,33.0,27.5,35,46,40,40,45,-20.75,-2.0,-13.75,-7.0,-17.5,1.0,26.0,0.0
1,0,0,0,0,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,10.25,31.25,43.5,23.25,16.75,35,46,40,40,45,-24.75,-14.75,3.5,-16.75,-28.25,0.9,24.9,0.0
1,0,0,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,40.75,22.25,44.0,38.5,41.5,35,46,40,40,45,5.75,-23.75,4.0,-1.5,-3.5,0.9,27.1,0.0
1,0,0,0,0,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,30.0,22.0,48.0,41.75,35.75,35,46,40,40,45,-5.0,-24.0,8.0,1.75,-9.25,-0.7,29.4,0.0
1,0,0,0,0,0,0,0.5,0.8,0.5,0.2,0.6,0.3,27.75,45.5,23.5,21.75,29.75,35,46,40,40,45,-7.25,-0.5,-16.5,-18.25,-15.25,1.0,23.2,0.0
1,0,0,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,28.5,25.25,33.25,41.5,32.0,35,46,40,40,45,-6.5,-20.75,-6.75,1.5,-13.0,0.9,26.8,0.0
1,0,0,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,24.5,33.5,28.0,26.25,31.0,35,46,40,40,45,-10.5,-12.5,-12.0,-13.75,-14.0,0.2,26.1,0.0
1,0,0,0,0,0,0,0.5,0.4,0.8,0.8,0.7,0.7,19.5,29.5,26.75,26.0,29.75,35,46,40,40,45,-15.5,-16.5,-13.25,-14.0,-15.25,1.0,24.8,0.0
1,0,0,0,0,0,0,0.6,0.4,0.7,0.3,0.8,0.7,13.0,17.0,48.0,45.0,26.75,35,46,40,40,45,-22.0,-29.0,8.0,5.0,-18.25,1.0,26.8,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,37.5,37.0,21.0,13.25,38.0,35,46,40,40,45,2.5,-9.0,-19.0,-26.75,-7.0,0.8,25.1,0.0
1,0,0,0,0,0,0,0.2,0.5,0.5,0.4,0.5,0.1,30.0,28.5,48.25,27.75,40.25,35,46,40,40,45,-5.0,-17.5,8.25,-12.25,-4.75,1.0,9.7,0.0
1,0,0,0,0,0,0,0.5,0.8,0.7,0.6,0.7,0.4,15.5,16.5,14.5,17.25,11.25,35,46,40,40,45,-19.5,-29.5,-25.5,-22.75,-33.75,-0.7,26.8,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,45.5,35.25,25.25,21.25,43.5,35,46,40,40,45,10.5,-10.75,-14.75,-18.75,-1.5,0.9,25.1,0.0
1,0,0,0,0,0,0,0.4,0.8,0.7,0.5,0.6,0.6,10.25,31.25,43.5,23.25,16.75,35,46,40,40,45,-24.75,-14.75,3.5,-16.75,-28.25,0.9,25.5,0.0
1,0,0,0,0,0,0,0.0,0.2,0.2,0.8,0.1,0.1,30.0,17.0,23.25,35.25,27.25,35,46,40,40,45,-5.0,-29.0,-16.75,-4.75,-17.75,0.1,26.3,0.0
1,0,0,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,26.25,36.75,29.5,25.75,32.75,35,46,40,40,45,-8.75,-9.25,-10.5,-14.25,-12.25,0.8,24.9,0.0
1,0,0,0,0,0,0,0.8,0.5,0.9,0.7,0.9,0.1,26.75,50.0,28.5,23.5,40.5,35,46,40,40,45,-8.25,4.0,-11.5,-16.5,-4.5,1.0,25.4,0.0
1,0,0,0,0,0,0,0.4,0.7,0.4,0.3,0.5,0.4,30.25,22.0,12.0,30.75,28.25,35,46,40,40,45,-4.75,-24.0,-28.0,-9.25,-16.75,1.0,22.6,0.0
1,0,0,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,24.5,28.5,11.5,26.0,28.5,35,46,40,40,45,-10.5,-17.5,-28.5,-14.0,-16.5,0.8,25.0,0.0
1,0,0,0,0,0,0,0.8,0.7,0.6,0.5,0.7,0.8,46.0,31.0,12.5,27.25,46.0,35,46,40,40,45,11.0,-15.0,-27.5,-12.75,1.0,0.9,24.1,0.0
1,0,0,0,0,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,49.0,33.0,31.25,40.0,40.5,35,46,40,40,45,14.0,-13.0,-8.75,0.0,-4.5,1.0,23.0,0.0
1,0,0,0,0,0,0,0.4,0.8,0.7,0.5,0.6,0.6,24.5,28.5,11.5,26.0,28.5,35,46,40,40,45,-10.5,-17.5,-28.5,-14.0,-16.5,0.8,24.1,0.0
1,0,0,0,0,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,30.0,19.0,27.75,16.25,18.5,35,46,40,40,45,-5.0,-27.0,-12.25,-23.75,-26.5,-0.5,24.8,0.0
1,0,0,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,34.0,13.0,38.0,38.0,42.0,35,46,40,40,45,-1.0,-33.0,-2.0,-2.0,-3.0,0.9,27.3,0.0
1,0,0,0,0,0,0,0.3,0.6,0.8,0.7,0.7,0.6,46.0,24.75,19.75,43.0,44.0,35,46,40,40,45,11.0,-21.25,-20.25,3.0,-1.0,1.0,24.4,0.0
1,0,0,0,0,0,0,0.7,0.8,0.8,0.7,0.6,0.7,29.5,38.0,50.0,44.0,39.0,35,46,40,40,45,-5.5,-8.0,10.0,4.0,-6.0,0.8,26.9,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,14.25,44.0,26.25,33.0,27.5,35,46,40,40,45,-20.75,-2.0,-13.75,-7.0,-17.5,0.9,23.7,0.0
1,0,0,0,0,0,0,0.0,0.3,0.3,0.8,0.2,0.1,26.25,36.75,29.5,25.75,32.75,35,46,40,40,45,-8.75,-9.25,-10.5,-14.25,-12.25,0.2,25.8,0.0
1,0,0,0,0,0,0,0.5,0.4,0.8,0.8,0.7,0.7,18.75,29.25,11.5,28.25,19.25,35,46,40,40,45,-16.25,-16.75,-28.5,-11.75,-25.75,0.9,28.9,0.0
1,0,0,0,0,0,0,0.6,0.7,0.5,0.3,0.5,0.4,21.25,41.5,27.5,18.75,34.25,35,46,40,40,45,-13.75,-4.5,-12.5,-21.25,-10.75,0.9,24.6,0.0
1,0,0,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,35.25,22.0,24.25,28.75,33.5,35,46,40,40,45,0.25,-24.0,-15.75,-11.25,-11.5,0.8,27.4,0.0
1,0,0,0,0,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,13.25,35.75,42.25,19.75,24.25,35,46,40,40,45,-21.75,-10.25,2.25,-20.25,-20.75,0.9,24.3,0.0
1,0,0,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,46.0,31.0,12.5,27.25,46.0,35,46,40,40,45,11.0,-15.0,-27.5,-12.75,1.0,0.3,25.4,0.0
1,0,0,0,0,0,0,0.3,0.7,0.8,0.6,0.6,0.5,48.0,33.75,11.75,32.0,35.0,35,46,40,40,45,13.0,-12.25,-28.25,-8.0,-10.0,1.0,23.1,0.0
1,0,0,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,13.25,35.75,42.25,19.75,24.25,35,46,40,40,45,-21.75,-10.25,2.25,-20.25,-20.75,0.2,24.7,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,24.5,28.5,11.5,26.0,28.5,35,46,40,40,45,-10.5,-17.5,-28.5,-14.0,-16.5,0.9,26.1,0.0
1,0,0,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,37.75,47.75,26.25,40.25,39.0,35,46,40,40,45,2.75,1.75,-13.75,0.25,-6.0,1.0,26.9,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,48.0,33.75,11.75,32.0,35.0,35,46,40,40,45,13.0,-12.25,-28.25,-8.0,-10.0,1.0,24.7,0.0
1,0,0,0,0,0,0,0.2,0.3,0.2,0.5,0.3,0.4,30.0,18.0,34.25,42.0,30.0,35,46,40,40,45,-5.0,-28.0,-5.75,2.0,-15.0,0.3,24.2,0.0
1,0,0,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,30.0,28.5,48.25,27.75,40.25,35,46,40,40,45,-5.0,-17.5,8.25,-12.25,-4.75,1.0,25.2,0.0
1,0,0,0,0,0,0,0.4,0.9,0.9,0.6,0.8,0.7,26.75,28.75,40.25,34.75,30.75,35,46,40,40,45,-8.25,-17.25,0.25,-5.25,-14.25,0.3,27.2,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.4,0.5,0.7,28.5,28.5,50.0,30.5,35.0,35,46,40,40,45,-6.5,-17.5,10.0,-9.5,-10.0,1.0,27.3,0.0
1,0,0,0,0,0,0,0.3,0.8,0.7,0.4,0.7,0.4,14.25,44.0,26.25,33.0,27.5,35,46,40,40,45,-20.75,-2.0,-13.75,-7.0,-17.5,1.0,25.0,0.0
1,0,0,0,0,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,31.0,25.5,25.5,41.5,33.75,35,46,40,40,45,-4.0,-20.5,-14.5,1.5,-11.25,0.9,6.8,0.0
1,0,0,0,0,0,0,0.5,0.4,0.7,0.6,0.6,0.7,31.5,21.0,23.5,35.75,29.5,35,46,40,40,45,-3.5,-25.0,-16.5,-4.25,-15.5,0.9,23.5,0.0
1,0,0,0,0,0,0,-0.5,0.5,0.6,0.7,0.7,0.1,23.25,29.75,47.75,23.75,29.5,35,46,40,40,45,-11.75,-16.25,7.75,-16.25,-15.5,1.0,26.8,0.0
1,0,0,0,0,0,0,0.6,0.8,0.8,0.5,0.7,0.7,17.25,24.5,42.75,39.25,23.25,35,46,40,40,45,-17.75,-21.5,2.75,-0.75,-21.75,1.0,25.4,0.0
1,0,0,0,0,0,0,0.4,0.9,0.9,0.6,0.8,0.7,35.0,13.5,44.0,35.25,42.0,35,46,40,40,45,0.0,-32.5,4.0,-4.75,-3.0,1.0,24.3,0.0
1,0,0,0,0,0,0,0.5,0.8,0.5,0.2,0.6,0.3,29.0,10.5,16.25,24.5,15.75,35,46,40,40,45,-6.0,-35.5,-23.75,-15.5,-29.25,-0.7,23.2,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.4,0.5,0.7,24.0,34.25,14.25,29.75,26.75,35,46,40,40,45,-11.0,-11.75,-25.75,-10.25,-18.25,0.9,23.0,0.0
1,0,0,0,0,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,44.75,23.75,11.75,20.75,37.5,35,46,40,40,45,9.75,-22.25,-28.25,-19.25,-7.5,-0.9,24.7,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,24.5,33.5,28.0,26.25,31.0,35,46,40,40,45,-10.5,-12.5,-12.0,-13.75,-14.0,0.5,24.8,0.0
1,0,0,0,0,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,17.25,44.5,28.75,16.0,30.25,35,46,40,40,45,-17.75,-1.5,-11.25,-24.0,-14.75,0.9,25.8,0.0
1,0,0,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,24.5,49.75,18.75,26.0,30.0,35,46,40,40,45,-10.5,3.75,-21.25,-14.0,-15.0,1.0,24.1,0.0
1,0,0,0,0,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,11.0,14.0,32.5,44.0,26.25,35,46,40,40,45,-24.0,-32.0,-7.5,4.0,-18.75,-0.5,17.8,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,26.5,32.75,28.75,28.5,30.75,35,46,40,40,45,-8.5,-13.25,-11.25,-11.5,-14.25,0.5,25.0,0.0
1,0,0,0,0,0,0,0.4,0.7,0.8,0.7,0.5,0.3,24.5,49.75,18.75,26.0,30.0,35,46,40,40,45,-10.5,3.75,-21.25,-14.0,-15.0,1.0,25.2,0.0
1,0,0,0,0,0,0,0.5,0.4,0.8,0.8,0.7,0.7,34.0,13.0,38.0,38.0,42.0,35,46,40,40,45,-1.0,-33.0,-2.0,-2.0,-3.0,0.1,24.0,0.0
1,0,0,0,0,0,0,0.5,0.8,0.7,0.6,0.7,0.4,26.75,50.0,28.5,23.5,40.5,35,46,40,40,45,-8.25,4.0,-11.5,-16.5,-4.5,1.0,25.1,0.0
1,0,0,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,30.0,24.25,24.0,25.25,18.75,35,46,40,40,45,-5.0,-21.75,-16.0,-14.75,-26.25,-0.8,26.2,0.0
1,0,0,0,0,0,0,0.4,0.9,0.9,0.6,0.8,0.7,15.0,38.0,33.25,26.25,28.5,35,46,40,40,45,-20.0,-8.0,-6.75,-13.75,-16.5,0.9,26.1,0.0
1,0,0,0,0,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,44.5,40.0,15.5,31.75,47.5,35,46,40,40,45,9.5,-6.0,-24.5,-8.25,2.5,0.9,24.6,0.0
1,0,0,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,18.0,41.5,20.25,19.75,15.75,35,46,40,40,45,-17.0,-4.5,-19.75,-20.25,-29.25,0.9,24.3,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.5,0.5,0.8,25.5,50.0,29.75,24.0,38.25,35,46,40,40,45,-9.5,4.0,-10.25,-16.0,-6.75,1.0,26.3,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.4,0.3,21.75,31.0,41.25,28.75,31.25,35,46,40,40,45,-13.25,-15.0,1.25,-11.25,-13.75,0.9,24.7,0.0
1,0,0,0,0,0,0,0.4,0.8,0.5,0.5,0.6,0.2,17.25,44.5,28.75,16.0,30.25,35,46,40,40,45,-17.75,-1.5,-11.25,-24.0,-14.75,0.9,26.4,0.0
1,0,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,48.0,33.75,11.75,32.0,35.0,35,46,40,40,45,13.0,-12.25,-28.25,-8.0,-10.0,1.0,24.7,0.0
1,0,0,0,0,0,0,0.2,0.5,0.5,0.4,0.5,0.1,19.5,29.5,26.75,26.0,29.75,35,46,40,40,45,-15.5,-16.5,-13.25,-14.0,-15.25,-0.4,6.0,0.0
1,0,0,0,0,0,0,0.8,0.5,0.9,0.7,0.9,0.1,21.75,31.0,41.25,28.75,31.25,35,46,40,40,45,-13.25,-15.0,1.25,-11.25,-13.75,1.0,28.4,0.0
1,0,0,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,35.0,13.5,44.0,35.25,42.0,35,46,40,40,45,0.0,-32.5,4.0,-4.75,-3.0,0.9,25.9,0.0
1,0,0,0,0,0,0,0.3,0.8,0.4,0.2,0.5,0.2,26.25,36.75,29.5,25.75,32.75,35,46,40,40,45,-8.75,-9.25,-10.5,-14.25,-12.25,0.2,27.6,0.0
1,0,0,0,0,0,0,0.5,0.4,0.8,0.8,0.7,0.7,30.0,28.5,48.25,27.75,40.25,35,46,40,40,45,-5.0,-17.5,8.25,-12.25,-4.75,0.9,25.4,0.0
1,0,0,0,0,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,10.25,31.25,43.5,23.25,16.75,35,46,40,40,45,-24.75,-14.75,3.5,-16.75,-28.25,0.9,25.8,0.0
1,0,0,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,45.5,29.0,13.75,18.75,35.0,35,46,40,40,45,10.5,-17.0,-26.25,-21.25,-10.0,0.5,24.1,0.0
1,0,0,0,0,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,35.75,24.0,25.5,29.25,34.75,35,46,40,40,45,0.75,-22.0,-14.5,-10.75,-10.25,-0.8,23.4,0.0
1,0,0,0,0,0,0,0.6,0.9,0.9,0.7,0.9,0.5,43.5,50.0,45.75,46.0,49.25,35,46,40,40,45,8.5,4.0,5.75,6.0,4.25,1.0,24.9,0.0
1,0,0,0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.1,49.0,33.0,31.25,40.0,40.5,35,46,40,40,45,14.0,-13.0,-8.75,0.0,-4.5,1.0,25.5,0.0
1,0,0,0,0,0,0,0.3,0.7,0.4,0.3,0.4,0.5,46.5,36.75,24.25,35.75,44.5,35,46,40,40,45,11.5,-9.25,-15.75,-4.25,-0.5,1.0,22.2,0.0
1,0,0,0,0,0,0,0.4,0.7,0.6,0.4,0.5,0.7,18.0,41.5,20.25,19.75,15.75,35,46,40,40,45,-17.0,-4.5,-19.75,-20.25,-29.25,1.0,21.6,0.0
1,0,0,0,0,0,0,0.6,0.4,0.7,0.3,0.8,0.7,26.5,32.75,28.75,28.5,30.75,35,46,40,40,45,-8.5,-13.25,-11.25,-11.5,-14.25,0.5,24.4,0.0
1,0,0,0,0,0,0,0.6,0.4,0.7,0.3,0.8,0.7,40.75,22.25,44.0,38.5,41.5,35,46,40,40,45,5.75,-23.75,4.0,-1.5,-3.5,1.0,24.8,0.0
1,0,0,0,0,0,0,0.8,0.9,1.0,0.8,0.9,0.4,23.5,29.0,44.75,32.0,22.25,35,46,40,40,45,-11.5,-17.0,4.75,-8.0,-22.75,0.9,23.6,0.0
1,0,0,0,0,0,0,0.3,0.8,0.9,0.9,0.6,0.8,13.25,35.75,42.25,19.75,24.25,35,46,40,40,45,-21.75,-10.25,2.25,-20.25,-20.75,0.8,27.7,0.0
1,0,0,0,0,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,47.0,10.0,37.75,46.0,46.0,35,46,40,40,45,12.0,-36.0,-2.25,6.0,1.0,0.9,24.8,0.0
1,0,0,0,0,0,0,0.0,0.3,0.7,0.5,0.5,0.6,10.25,31.25,43.5,23.25,16.75,35,46,40,40,45,-24.75,-14.75,3.5,-16.75,-28.25,0.8,23.7,0.0
1,0,0,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,30.0,17.0,23.25,35.25,27.25,35,46,40,40,45,-5.0,-29.0,-16.75,-4.75,-17.75,0.9,24.5,0.0
1,0,0,0,0,0,0,0.6,0.8,0.5,0.4,0.5,0.3,33.0,10.5,30.75,37.5,20.5,35,46,40,40,45,-2.0,-35.5,-9.25,-2.5,-24.5,1.0,25.1,0.0
1,0,0,0,0,0,0,0.5,0.7,0.8,0.9,0.8,0.4,41.0,48.5,37.0,30.25,35.5,35,46,40,40,45,6.0,2.5,-3.0,-9.75,-9.5,1.0,23.9,0.0
1,0,0,0,0,0,0,0.2,0.5,0.5,0.4,0.5,0.1,13.0,24.0,19.0,24.0,15.75,35,46,40,40,45,-22.0,-22.0,-21.0,-16.0,-29.25,0.9,17.3,0.0
1,0,0,0,0,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,30.25,22.0,12.0,30.75,28.25,35,46,40,40,45,-4.75,-24.0,-28.0,-9.25,-16.75,1.0,23.7,0.0
1,0,0,0,0,0,0,0.3,0.5,0.3,0.6,0.2,0.3,18.0,41.5,20.25,19.75,15.75,35,46,40,40,45,-17.0,-4.5,-19.75,-20.25,-29.25,1.0,24.4,0.0
1,0,0,0,0,0,0,-0.5,0.5,0.6,0.7,0.7,0.1,37.75,47.75,26.25,40.25,39.0,35,46,40,40,45,2.75,1.75,-13.75,0.25,-6.0,1.0,23.3,0.0
